dim_AD_UNIT,dim_APP,dim_COUNTRY,dim_DATE,dim_PLATFORM,met_AD_REQUESTS,met_CLICKS,met_ESTIMATED_EARNINGS,met_IMPRESSIONS,met_MATCHED_REQUESTS
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FI,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FI,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FI,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,FR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260422,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260422,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260422,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260422,iOS,4,0,1865,4,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260422,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260422,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260422,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,JP,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,JP,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,JP,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,JP,20260422,iOS,16,0,21529,16,16
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,KR,20260422,iOS,1,0,249,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MZ,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MZ,20260422,iOS,2,0,2887,1,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MZ,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MZ,20260422,iOS,4,1,4238,3,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,NG,20260422,iOS,1,0,1408,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260422,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260422,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260422,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260422,iOS,1,0,127,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260422,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SA,20260422,iOS,1,0,2263,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SL,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SL,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SL,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SR,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SR,20260422,iOS,1,0,1551,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260422,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260422,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260422,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,UG,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,UG,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,UG,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,UG,20260422,iOS,5,0,4429,5,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260422,iOS,57,0,0,0,57
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260422,iOS,59,0,47544,1,59
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260422,iOS,57,0,0,0,57
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260422,iOS,13,1,50125,11,13
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,VE,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,VE,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,VE,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260422,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BJ,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BJ,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BJ,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,BR,20260423,iOS,3,1,3144,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CA,20260423,iOS,1,0,3759,1,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CN,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,DE,20260423,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,DE,20260423,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,DE,20260423,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DE,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,DZ,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,DZ,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,DZ,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DZ,20260423,iOS,2,2,6608,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ES,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ES,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ES,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FI,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FI,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FI,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FR,20260423,iOS,7,0,0,0,7
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FR,20260423,iOS,7,0,0,0,7
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FR,20260423,iOS,7,0,0,0,7
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260423,iOS,11,0,0,0,11
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260423,iOS,11,0,0,0,11
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260423,iOS,11,0,0,0,11
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260423,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260423,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260423,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MR,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MR,20260423,iOS,2,0,2607,1,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MR,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MR,20260423,iOS,2,0,366,1,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260423,iOS,5,0,28194,3,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260423,iOS,8,0,7184,8,8
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260423,iOS,3,0,48397,1,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260423,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SA,20260423,iOS,7,1,106186,7,7
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260423,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260423,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260423,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,TR,20260423,iOS,2,0,81,1,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,UG,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,UG,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,UG,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260423,iOS,56,0,61055,1,56
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260423,iOS,58,0,21679,1,58
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260423,iOS,55,0,0,0,55
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260423,iOS,6,0,10280,3,6
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZW,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZW,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZW,20260423,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CA,20260424,iOS,1,0,4105,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CH,20260424,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CH,20260424,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CH,20260424,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CM,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CM,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CM,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CN,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CN,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CN,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CN,20260424,iOS,2,0,2095,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ES,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ES,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ES,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FI,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FI,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FI,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FJ,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FJ,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FJ,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IL,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IL,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IL,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260424,iOS,2,0,993,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,LY,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,LY,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,LY,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,LY,20260424,iOS,1,0,524,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MX,20260424,iOS,3,2,2704,2,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NA,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NA,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NA,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260424,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260424,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260424,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260424,iOS,4,0,0,0,4
